Q11238, 9438.89, 9649.05, 9786.5, 9707.49, 9737.89, 9874.83, 10151.3, 10044.1
Q22333, 1662.11, 1358.6, 1449.89, 1407.7, 1702.21, 1406.73, 1508.57, 1450.86
Q1339, 1194.19, 1211.08, 1220.37, 1218.65, 1215.98, 1226.52, 1243.58, 1240.12
Q21985, 2708.22, 2720.24, 2805.33, 2923.72, 2792.32, 2767.81, 2870.96, 2953.29
Q22437, 8527.16, 8520.84, 8578.91, 8556.09, 8605.49, 8554.7, 8625.46, 8577.33
Q13708, 1223.08, 1238.06, 1238.5, 1247.32, 1239.2, 1257.75, 1257.77, 1261.16
Q15568, 711.459, 705.546, 693.864, 685.995, 681.698, 677.232, 669.76, 664.92
Q8611, 2139.32, 2023.64, 1950.49, 2045.28, 2243.16, 2114.56, 2031.57, 2118.29
Q21273, 5618.97, 5543.85, 5661.08, 6174.29, 5793.65, 5709.93, 5836.36, 6348.78
Q17734, 1345.81, 1382.14, 1363.26, 1365.45, 1366.5, 1399.24, 1385.72, 1388.84
Q529, 916.68, 872.387, 890.433, 911.048, 926.13, 873.057, 899.097, 918.806
Q12021, 1713.47, 1948.56, 2078.76, 2049.67, 1755.58, 1985.13, 2138.41, 2109.68
Q8415, 4420.26, 4602.05, 4629.33, 4748.79, 4722.45, 4955.96, 4899.06, 5051.48
Q12509, 1904.07, 2133.77, 2347.21, 2253.86, 1957.96, 2120.25, 2315.35, 2177.17
Q17650, 1330.4, 1263.73, 1413.2, 1463.1, 1477.13, 1367.58, 1517.57, 1583.19
Q14310, 10739.2, 10795.6, 10843.8, 10868.8, 10911.6, 10932.8, 11021.3, 11027.1
Q14597, 9867.88, 9673.92, 9520.66, 9758.48, 9354.72, 9124.18, 9167.72, 9413.24
Q1627, 1981.36, 1983.71, 1961.17, 1971.91, 1895.45, 2083.18, 1922.88, 1934.94
Q5813, 4140.52, 3977.72, 4391.45, 4072.4, 4189.66, 3994.85, 4408.83, 4078.73
Q16508, 10565.7, 10504.2, 10566, 10925.6, 11081, 10861.3, 10935.1, 11282.4
Q11601, 4262.71, 4291.89, 4295.78, 4321.65, 4327.2, 4328.61, 4337.87, 4357.81
Q14085, 4582.09, 4731.69, 5181.8, 4681.8, 4600.68, 4758.73, 5222.88, 4719.88
Q21966, 4804.19, 4356.81, 4526.77, 4630.49, 5128.08, 4649.28, 4762.63, 4886.07
Q14514, 4561.45, 4810.19, 4714.3, 4860.28, 4685.1, 4995.37, 4759.65, 4823.1
Q20449, 1920.84, 1954.8, 2127.25, 1833.22, 1937.99, 1959.79, 2132.89, 1816.8
Q18050, 4304.15, 4309.58, 4532.81, 4451.16, 4307.59, 4490.57, 4627.72, 4623.32
Q5896, 3758.5, 3398.41, 3549.37, 3459.66, 3900.83, 3526.42, 3690.57, 3585.74
Q16086, 5363.32, 5646.19, 5425.83, 5402.43, 5402.92, 5678.08, 5481.07, 5462.96
Q18065, 1626.87, 2088.57, 1955.8, 2067.38, 1695.05, 2201.47, 2070.46, 2156.28
Q17629, 15032.6, 14447.6, 14020, 15056.3, 14838.3, 14816.6, 14718.5, 15658.5
Q8374, 3501.66, 3648.79, 3540.33, 3653.34, 3563.56, 3671.67, 3562.29, 3658.52
Q18192, 4489.47, 4633.07, 4741.6, 4624.99, 4615.48, 4697.34, 4760.9, 4603.67
