Q1196, 7963.17, 8588.11, 8186.43, 7933.46, 8030.54, 8658.68, 8241.17, 7971.4
Q3782, 9966.33, 9934.4, 9943.02, 9971.91, 9952.5, 9933.32, 9938.93, 9971.92
Q13833, 11335.5, 11514.2, 11504.2, 11592.5, 11308.9, 11545.3, 11579, 11720.4
Q20924, 9954.43, 9671.48, 9566.53, 9851.54, 10097.2, 9885.22, 9700.58, 9825.74
Q22403, 2546.11, 2531.37, 2558.47, 2546.02, 2546.07, 2549.16, 2583.22, 2576.44
Q6645, 13883.5, 14069.7, 14147.4, 14344.6, 14433.9, 14720.6, 14815.7, 15098.4
Q5043, 5746.79, 6402.2, 6240.34, 6205.14, 6248.67, 6770.77, 6654.72, 6649.51
Q11784, 12433.2, 12466.8, 12512.6, 12703.8, 12680.2, 12709.9, 12741.9, 12937.4
Q1103, 4518.47, 4533.18, 4580.81, 4627.86, 4633.75, 4657.87, 4698.66, 4747.86
Q13183, 2785.76, 2702.64, 2799.01, 2844.81, 2807.92, 2765.89, 2889, 2923.37
Q8702, 3356.22, 2852.77, 3303.34, 3270.28, 3511.63, 2990.48, 3574.83, 3207.58
Q14827, 10549.7, 10632, 10627.9, 10604.6, 10625.6, 10703.4, 10681.3, 10669.2
Q17709, 2443.27, 2709.22, 2306.1, 2428.59, 2593.17, 2811.27, 2352.41, 2472.07
Q23776, 6716.17, 6695.61, 6716.65, 6684.69, 6650.62, 6679.93, 6724.7, 6694.14
Q8143, 9120.09, 8705.49, 9460.27, 8942.09, 10028.1, 9068.3, 9886.62, 9327.82
Q19666, 6778.69, 6764.02, 6805.81, 6868, 6867.29, 6876.27, 6951.94, 7014.04
Q3102, 10557, 10568.4, 10444.7, 10558.2, 10638.5, 10685.6, 10550.5, 10633.1
Q20027, 3265.7, 3266.43, 3245.02, 3246.59, 3217.19, 3222.8, 3211.52, 3221.87
Q8483, 1355.46, 1425.36, 1581.82, 1401.45, 1479.09, 1512.87, 1667.86, 1471.16
Q17099, 1228.55, 1238.18, 1247.35, 1261.07, 1242.93, 1258.44, 1267.4, 1278.08
Q204, 4930.8, 4424.58, 4878.36, 5010.08, 4953.43, 4418.31, 4897.71, 5078.94
Q9948, 8745.12, 8810.73, 8933.05, 9077.14, 9094.08, 9185.6, 9315.94, 9465.31
Q9284, 3721.82, 4294.13, 3977.29, 4436.24, 3733.1, 4387.31, 4119.52, 4613.24
Q13460, 1822.13, 1842.6, 1849.63, 1850.62, 1829.74, 1847.07, 1851.2, 1850.19
Q7602, 9444.39, 9469.73, 9429.86, 9774.45, 9932.66, 10005.4, 9928.29, 10253.6
Q13054, 4163.44, 4174.72, 4174.87, 4220.17, 4235.87, 4253.16, 4214.69, 4212.21
Q18899, 3506.01, 3955.08, 3337.96, 3731.57, 3598.85, 4284.13, 3445.62, 3828.29
Q10208, 5896.94, 5114.14, 5439.94, 5520.07, 6070.57, 5319, 5604.79, 5710.12
Q13627, 7693.37, 7577.71, 7564.94, 7547.9, 7557.43, 7491.93, 7481.95, 7474.09
Q21345, 10180.6, 10215.1, 10220, 10045.9, 10115.2, 10151.7, 10175.9, 10035
Q6921, 2751.31, 2753.65, 2684.9, 2781.07, 2758.55, 2796.2, 2729.33, 2795.92
Q6484, 3108.22, 2947.6, 3063.11, 3126.78, 3218.43, 3069.4, 3179.11, 3253.43
Q5059, 10005.2, 9875.75, 10264.2, 10091.6, 10611.1, 10283.9, 10580.7, 10229.3
Q1861, 2264.52, 2249.18, 2316.96, 2282.25, 2272.19, 2269.44, 2360.04, 2320.05
Q430, 4161.39, 4154.44, 4327.91, 4306.68, 4252.85, 4282.45, 4408.14, 4399.66
Q9270, 6384.58, 6371.76, 6441.75, 6436.32, 6419.24, 6423.97, 6502.39, 6508.16
Q10221, 1482, 1678.82, 1558.88, 1485.13, 1500.01, 1697.77, 1581.77, 1539
Q20083, 985.924, 983.736, 984.503, 973.346, 982.695, 990.638, 990.237, 980.07
Q20907, 13946.7, 14085.5, 14547.2, 13263, 14313.5, 14543.6, 14914, 13711.5
Q12438, 11082.2, 11890.8, 12620.5, 12483.1, 11300.8, 12247.9, 12953.6, 12885.7
Q5637, 4905.52, 4905.42, 5016.17, 5130.26, 5131.69, 5249.86, 5348.99, 5449.26
Q17805, 4304.5, 4261.38, 4291.71, 4317.87, 4301.55, 4268.26, 4282.48, 4315.83
Q6139, 2684.76, 2761.71, 2758.82, 2745.44, 2727.54, 2826.9, 2831.96, 2819.85
Q10064, 11847.3, 12117.6, 12262.3, 12652.2, 12578.4, 12788.9, 12930, 13303.2
Q16022, 9940.81, 9990.26, 10059.1, 10070.6, 10014.9, 10045.8, 10106.8, 10105.2
Q9119, 8076.4, 7949.88, 7330.51, 7310.65, 8477.68, 8955.86, 7878.26, 7915.46
Q22580, 9865.48, 9895.6, 9898.4, 9863.08, 9830.89, 9863.78, 9865.91, 9841.64
Q14577, 5721.77, 5712.22, 5854.33, 5890.02, 5850.93, 5910.29, 6045.55, 6069.25
Q8819, 9715.85, 9964.31, 11187.2, 12390.8, 10156.2, 10060.5, 11550, 12372.3
Q17644, 6425.19, 6281.7, 6217.63, 8079.44, 7104.54, 6827.62, 6647.75, 8375.54
Q16600, 1153.1, 2573.41, 1090.14, 1413.52, 1221.72, 2675.94, 1113.6, 1425.14
Q15528, 4641.5, 4670.9, 4714.38, 4732.03, 4706.8, 4752.81, 4798.64, 4820.43
Q9237, 5271.73, 5233.53, 5301.41, 5280.13, 5426.09, 5371.56, 5449.88, 5444.37
Q3299, 3438.1, 3506.37, 3522.83, 3482.32, 3443.61, 3537.31, 3556.08, 3513.44
Q18166, 8481.83, 8437.48, 8243.12, 8234.43, 8430.2, 8440.94, 8267.83, 8281.52
Q6627, 2482.49, 2495.99, 2529.38, 2533.58, 2536.88, 2553.75, 2579.14, 2589
Q4607, 9807.29, 9780.71, 9827.48, 9860.58, 9743.31, 9748.13, 9799.17, 9871.28
Q6600, 4298.63, 4372.25, 4420.17, 4452.13, 4494.22, 4575.75, 4623.96, 4670.06
Q18488, 1264.73, 1268.78, 1274.87, 1268.36, 1272.24, 1274.92, 1279.51, 1273.75
Q8438, 9922.2, 9871.4, 9878.14, 9937.42, 9960.63, 9919.15, 9944.54, 10004.5
Q10861, 413.858, 435.688, 440.829, 515.136, 499.585, 524.666, 525.085, 603.24
Q1593, 2714.94, 2783.89, 2825.78, 2890.93, 2846.9, 2914.73, 2925.67, 2984.73
Q3894, 10655.3, 10312.2, 10377.7, 10405.6, 10919.6, 10506.1, 10479.5, 10282.4
Q16439, 9545.23, 9546.41, 9532.06, 9478.9, 9504, 9494.17, 9460.61, 9403.03
Q19352, 5917.12, 5975.92, 5971.94, 6067.97, 5980.68, 6052.38, 6057.41, 6162.69
Q10792, 3396.32, 3506.07, 3504.27, 3509.3, 3523.25, 3632.57, 3605.17, 3622.81
Q22546, 2207.36, 1994.27, 1874.35, 2033.99, 2204.95, 2014.68, 1893.35, 1995.15
Q393, 6657.68, 6743.55, 6858.82, 6947.26, 6797.79, 6858.52, 6929.72, 7010.74
Q5646, 3682.71, 3619.67, 3662.79, 3638.27, 3700.24, 3654.77, 3674.68, 3635.33
Q9002, 1711.61, 1511.6, 1636.33, 1674.91, 1749.71, 1550.19, 1658.34, 1658.89
Q1233, 1018.08, 1018.16, 1035.15, 1031.97, 1025.76, 1026, 1036.96, 1033.44
Q12366, 2826.32, 3118.77, 2910.21, 3053.78, 2877.01, 3169.02, 2938.48, 3097.52
Q19512, 4070.1, 4338.25, 3975.51, 4030.44, 4352.44, 4153.47, 3965.57, 4093.04
Q23385, 1256.51, 1270.68, 1288.87, 1292.65, 1292.5, 1310.77, 1325.61, 1322.86
Q6015, 1799.24, 1798.66, 1783.32, 1809.63, 1806.54, 1808.46, 1799.31, 1825.83
Q10073, 1545.83, 1581.59, 1605.81, 1658.66, 1640.25, 1670.86, 1693.85, 1746.97
Q16241, 9923.84, 9907.66, 9885.54, 9909.38, 9933.23, 9905.86, 9883.81, 9900.27
Q9392, 10443, 10579.6, 10770.7, 10927.7, 10953, 10960.1, 11123.9, 11268.4
Q16176, 9701.55, 12487.9, 9070.85, 9699.76, 9866.27, 12655.3, 9126.12, 9727
Q1243, 9627.19, 10015.2, 9869.34, 9927.11, 9769.2, 10192.2, 10103.4, 10170
Q6562, 4328.43, 4281.97, 4279, 4299.36, 4277.21, 4256.81, 4279.5, 4316.61
Q23283, 3681.34, 3675.21, 3671.47, 3735, 3841.28, 3816.67, 3800.64, 3859.44
Q8803, 4475.51, 2051.26, 2426.84, 1856.35, 3911.01, 2071.05, 2391.51, 1801.49
Q7726, 4465.09, 4642.59, 3782.85, 4753.77, 4461.83, 4673.7, 3786.54, 4917.64
Q5042, 1166.89, 1583.22, 1286.86, 1225.53, 1286.71, 1714.68, 1469.83, 1373.11
Q10820, 1507.89, 1580.13, 1556.11, 1481.24, 1506.93, 1584.5, 1557.57, 1482.85
Q3826, 9952.87, 9986.08, 10079.6, 10018.1, 9998.11, 10052.8, 10090.2, 10051.7
Q19987, 1381.66, 1382.74, 1393.27, 1389.03, 1397.96, 1404.36, 1417.47, 1418.32
Q1841, 2138.69, 2154.69, 2189.87, 2217.47, 2186.87, 2214.93, 2251.89, 2273.91
Q23300, 8777.02, 8688.12, 8871.19, 9009.78, 9220.75, 9130.82, 9315.55, 9480.13
Q992, 3212.07, 3319.66, 3343.2, 3446.19, 3381.34, 3440.29, 3431.32, 3512.17
Q17933, 1655.3, 1726.49, 1702.11, 1651.56, 1730.04, 1767.25, 1737.66, 1701.21
Q10392, 22868.1, 23013.6, 23302.8, 23438.6, 23483.7, 23514.5, 23772.3, 23908.9
Q5682, 3406.45, 3363.34, 3322.33, 3442.52, 3681.33, 3619.01, 3521.49, 3628.06
Q542, 2385.34, 2389.29, 2408.58, 2423.63, 2426.87, 2428.89, 2445.08, 2459.69
Q21534, 5437.45, 7359.9, 7083.33, 6635.24, 5335.19, 7355.72, 7106.24, 6679.01
Q9635, 16022.1, 16068.7, 16273, 17085.8, 16819.8, 16763.9, 16876.2, 17596.6
Q13931, 2108.1, 2121.81, 2137.12, 2136.67, 2164.14, 2176.26, 2193.77, 2193.77
Q10430, 1185.08, 1210.44, 1130.83, 1221.93, 1207.13, 1210.41, 1136.46, 1239.67
Q6142, 7420.82, 7906.87, 7615.89, 7434.03, 7499.75, 7980.62, 7678.34, 7453.32
Q18097, 961.738, 1423.31, 1183.13, 1320.56, 1137.55, 1689.84, 1216.6, 1394.26
Q5083, 2807.12, 2768.99, 2799.67, 2874.06, 2895.23, 2834.16, 2888.38, 2948.35
Q7565, 2587.25, 3118.43, 2720.78, 2715.16, 2817.09, 3342.59, 2932.9, 2898.44
Q17105, 4927.99, 4603.26, 4760.29, 4781.92, 4920.19, 4644.61, 4806.6, 4828.07
Q2420, 4210.65, 4277.04, 4333.13, 4403.65, 4353.45, 4422.21, 4476.54, 4553.37
Q10563, 4335.68, 4352.02, 4400.73, 4470.87, 4419.3, 4495.57, 4530.26, 4623.29
Q1547, 3164.48, 3245.04, 3247.16, 3289.67, 3348.84, 3425.87, 3429.08, 3456.99
Q3980, 2090.44, 2105.58, 2122.72, 2124.49, 2124.62, 2140.03, 2154.7, 2155.58
Q4396, 3444.24, 3375.64, 3323.64, 3334.34, 3419.39, 3472.38, 3380.08, 3365.21
Q15440, 4210.86, 4342.03, 4317.18, 4736.7, 4168.11, 4288.55, 4254.86, 4646.02
Q740, 10611.7, 10657.1, 10716, 10806.1, 10728.9, 10773.5, 10818.4, 10899.1
Q18525, 1783.91, 1788.51, 1797.57, 1808.32, 1804.59, 1814.45, 1825.32, 1841.07
Q446, 10634.3, 10343.2, 10563.5, 10679.1, 10819.7, 10527.9, 10740.5, 10897.1
Q19887, 14061.3, 14345.2, 14753.8, 14978.8, 15095.2, 15360.9, 15773.6, 15988.1
Q19484, 3070.94, 3067.6, 3081.9, 3055.4, 3037.38, 3056.88, 3088.68, 3065.33
Q16797, 1736.62, 1918.94, 1418.99, 1636.74, 1785.7, 1960.82, 1448.19, 1664.07
Q21094, 2225.12, 2208.6, 2173.84, 2192.19, 2186.55, 2176.53, 2147.19, 2245.82
Q14661, 1038.54, 1036.64, 1034.11, 1030.72, 1035.74, 1041.38, 1036.29, 1033.98
Q4910, 1477.7, 1471.71, 1465.39, 1465, 1462.93, 1460.5, 1454.84, 1454.41
Q2991, 9705.79, 9705.21, 9749.63, 9723.14, 9738.67, 9759.52, 9791.54, 9751.79
Q17836, 5958.73, 6075.47, 6139.36, 6208.21, 6192.11, 6332.01, 6406.65, 6493.77
Q12551, 2272.2, 2394.33, 2535.04, 2439.07, 2313.15, 2411.72, 2542.52, 2479.13
Q7047, 10224, 10145.5, 10358.4, 9602.12, 10435.6, 10229.8, 10451.1, 9838.04
Q2219, 1199.43, 1218.71, 1213.62, 1226.84, 1217.02, 1234.19, 1227.56, 1238.78
Q2133, 9908.49, 9749.18, 9669.01, 9862.94, 9638.44, 9665.25, 9710.1, 9967.32
Q16876, 4886.21, 5555.96, 5366.48, 5419.64, 4745.07, 5497.3, 5355.42, 5440.14
Q12140, 2187.69, 2049.27, 2234.52, 2217.11, 2193.77, 2059.36, 2251.47, 2230.97
Q7569, 2215.67, 2308.78, 2326.31, 2360.54, 2368.03, 2491.81, 2511.93, 2488.47
Q12458, 9127.27, 9345.69, 9234.55, 9297.08, 9311.89, 9465.42, 9332.69, 9368.83
Q14896, 9032.91, 9036.93, 9039.16, 9060.68, 8945.95, 8986.95, 8989.53, 9031.72
Q7550, 10594.8, 11104.8, 11112.4, 11943.9, 11343.4, 11921.3, 11929.7, 12744.6
Q11225, 8082.43, 8131.81, 8180.5, 8249, 8242.94, 8317.1, 8366.4, 8428.99
Q11746, 3747.36, 3643.81, 3560.16, 3513.22, 3546.31, 3485.14, 3418.04, 3384.99
Q21784, 7360.51, 7371.82, 7476.9, 7292.1, 7371.61, 7401.04, 7470.37, 7348.67
Q8611, 2126.16, 2033.02, 2031.07, 2107.89, 2266.02, 2151.18, 2111.87, 2182.52
Q6796, 5485.22, 5694.97, 5729.3, 5595.6, 5569.99, 5759.03, 5821.22, 5745.46
Q19299, 4520.38, 4537.82, 4572.61, 4658.42, 4710.83, 4733.46, 4778.9, 4852.88
Q301, 10099.8, 10356.6, 10421.2, 10641.5, 10696.8, 10898.9, 10978.3, 11129.8
Q317, 11726.6, 9175.84, 10651.2, 12016, 11872.3, 9288.21, 10837.9, 12213.4
Q13180, 9344.59, 8688.04, 9552.16, 9639.92, 9884.85, 9056.72, 9975.02, 10026.6
Q22328, 4538.03, 4651.25, 5237.78, 4275.45, 4750.26, 4789.23, 5381.16, 4449.47
Q8216, 4251.7, 5185.29, 3790.15, 3978.34, 4368.11, 5306.38, 3856.76, 4030.87
Q14914, 9680.14, 9924.13, 9891.37, 10036.5, 9704.4, 9966.55, 9933.51, 10064.7
Q6803, 3345.7, 3403.01, 3447.31, 3498.28, 3467.77, 3523.99, 3573.85, 3627.39
Q673, 1613.62, 1629.74, 1652.6, 1675.07, 1671.2, 1684.31, 1705.71, 1728.93
Q17585, 3770.84, 3609.1, 3746.57, 3810.48, 3811.48, 3663.8, 3796.52, 3861.95
Q19592, 4241.42, 4420.4, 4326.69, 4246.92, 4327.42, 4515.03, 4424.95, 4344.9
Q1032, 10410.4, 10405.5, 10452.7, 10538.6, 10357.6, 10399.1, 10475.1, 10595.2
Q13701, 1277.56, 1216.57, 1394.82, 1255.43, 1294.07, 1219.07, 1403.26, 1260.62
Q17421, 4088.95, 4535.5, 4471.99, 4395.47, 4430.96, 4823.47, 4592.38, 4427.61
Q1918, 5738.73, 5836.88, 5807.61, 5862.97, 5785.99, 5896.11, 5890.69, 5960.41
Q10621, 1580.45, 1586.49, 1593.69, 1599.83, 1604.35, 1610.09, 1616.42, 1623.97
Q1873, 927.204, 932.714, 941.82, 956.817, 922.814, 930.582, 941.148, 955.384
Q6923, 3817.22, 3843.64, 3990.26, 4043.24, 3852.91, 3887.64, 4030.84, 4076.51
Q11242, 7704.03, 7779.72, 7613.26, 7688.29, 7609.41, 7721.77, 7568.12, 7639.23
Q19239, 1010.6, 995.574, 1021.76, 1010.71, 1011.97, 1012.78, 1024.14, 997.019
Q10233, 5374.58, 5281.33, 5450.8, 5356.58, 5754.82, 5690.97, 5867.39, 5761.02
Q8314, 5766.88, 5871.32, 5991.79, 6110.28, 6212.98, 6279.28, 6406.09, 6528.28
Q3546, 7356.48, 6899.78, 7980.61, 7070.56, 7717.81, 7511.74, 8690.43, 7525.57
Q15803, 5589.94, 5541.88, 5695.09, 5669.98, 5576.56, 5525.13, 5679.91, 5650.13
Q17584, 6702.14, 7350.17, 6637.77, 7305.62, 6692.78, 7370.72, 6632.53, 7336.52
