Q17184, 4369.96, 4207.93, 4344.54, 4465.09, 4338.87, 4156.14, 4330.48, 4432.28
Q17852, 12688.8, 12793.7, 12800.2, 12946.5, 12979, 13171.7, 13145.4, 13291.2
Q15312, 2206.89, 2343.65, 2574.15, 2563.54, 2226.94, 2411.4, 2658.6, 2618.98
Q23387, 3656.13, 4222.72, 4006.98, 4082.52, 3771.85, 4217.67, 4055.39, 4058.66
Q14213, 2807.83, 2847.02, 2683.35, 2814.14, 2780.18, 2838.31, 2643.19, 2835.1
Q17017, 7429.4, 7121.73, 6932.64, 7277.39, 7528.37, 7234.56, 7036.89, 7443.98
Q9072, 6265.78, 5977.83, 6354.55, 6346.11, 6368.35, 6048.26, 6467.85, 6344.08
Q9124, 4557.2, 4624.37, 4694.82, 4735.28, 4797.08, 4888.24, 4976.22, 5038.64
Q10410, 11296.3, 11280.7, 11329, 11284.2, 11304.8, 11294, 11359.1, 11324.4
Q9062, 2713.72, 2629.8, 2642.24, 2759.66, 2731.5, 2640.11, 2640.12, 2756.42
Q20963, 11418.4, 11021.4, 10996.6, 12040.8, 11421.5, 11219.2, 11300.9, 12316.8
Q17367, 10259.8, 10555.1, 10515, 10603.8, 10495.8, 10778.3, 10741.7, 10841.5
Q6272, 1377.37, 1390.02, 1407.53, 1423.42, 1424.91, 1440.48, 1459.16, 1475.27
Q171, 1268.9, 1270.02, 1281.47, 1294.09, 1288.6, 1292.73, 1305.89, 1319.6
Q13396, 898.173, 867.201, 859.232, 907.67, 901.503, 868.078, 846.38, 886.429
Q22427, 3167.38, 3310.61, 3233.67, 3259.2, 3217.44, 3385.4, 3293.59, 3259.03
Q9637, 10094.2, 10325.6, 10306.3, 10661.4, 10905, 11046.8, 10925.1, 11204.6
Q1627, 1887.84, 1887.19, 1906.77, 1811.53, 1605.04, 1714.63, 1713.04, 1689.27
Q6019, 7788.39, 8346.93, 7935.92, 7830.23, 7852.52, 8446.26, 8021.38, 7887.16
Q3687, 1108.22, 1118.86, 1127.04, 1129.31, 1130.04, 1143.77, 1151.67, 1156.94
Q16080, 2540.13, 2789.29, 2500.54, 2623.25, 2604.84, 2865.11, 2546.79, 2654.04
Q5607, 1725.9, 1694.75, 1797.22, 1776.33, 1699.77, 1726.31, 1844.45, 1815.95
Q17307, 6129.48, 6165.96, 6044.6, 6341.77, 6291.61, 6320.32, 6206.7, 6492.53
Q20070, 7412.29, 6885.98, 9684.53, 14790.5, 7538.2, 7004.34, 9840.34, 15163.6
Q14003, 1189.6, 1210.64, 1211.12, 1217.99, 1240.57, 1247.83, 1243.76, 1253.41
Q7014, 3164.36, 2981.57, 3203.62, 3225.86, 3383.72, 3157.74, 3364.87, 3408.77
Q22747, 7377.53, 7333.22, 7497.32, 7453.46, 7394.85, 7335.57, 7504.36, 7493.98
Q7323, 1864.98, 1886.78, 1915.55, 1927.3, 1934.14, 1956.88, 1985.66, 2001.8
Q22072, 5074.91, 5261.69, 5259.06, 5382.48, 5322.15, 5553.99, 5556.61, 5679.69
